country,indicator,date,value
Italy,Daily hospital occupancy,2020-02-26,164
Italy,Daily hospital occupancy,2020-02-27,304
Italy,Daily hospital occupancy,2020-02-28,409
Italy,Daily hospital occupancy,2020-02-29,506
Italy,Daily hospital occupancy,2020-03-01,779
Italy,Daily hospital occupancy,2020-03-02,908
Italy,Daily hospital occupancy,2020-03-03,1263
Italy,Daily hospital occupancy,2020-03-04,1641
Italy,Daily hospital occupancy,2020-03-05,2141
Italy,Daily hospital occupancy,2020-03-06,2856
Italy,Daily hospital occupancy,2020-03-07,3218
Italy,Daily hospital occupancy,2020-03-08,4207
Italy,Daily hospital occupancy,2020-03-09,5049
Italy,Daily hospital occupancy,2020-03-10,5915
Italy,Daily hospital occupancy,2020-03-11,6866
Italy,Daily hospital occupancy,2020-03-12,7803
Italy,Daily hospital occupancy,2020-03-13,8754
Italy,Daily hospital occupancy,2020-03-14,9890
Italy,Daily hospital occupancy,2020-03-15,11335
Italy,Daily hospital occupancy,2020-03-16,12876
Italy,Daily hospital occupancy,2020-03-17,14954
Italy,Daily hospital occupancy,2020-03-18,16620
Italy,Daily hospital occupancy,2020-03-19,18255
Italy,Daily hospital occupancy,2020-03-20,18675
Italy,Daily hospital occupancy,2020-03-21,20565
Italy,Daily hospital occupancy,2020-03-22,22855
Italy,Daily hospital occupancy,2020-03-23,23896
Italy,Daily hospital occupancy,2020-03-24,25333
Italy,Daily hospital occupancy,2020-03-25,26601
Italy,Daily hospital occupancy,2020-03-26,28365
Italy,Daily hospital occupancy,2020-03-27,29761
Italy,Daily hospital occupancy,2020-03-28,30532
Italy,Daily hospital occupancy,2020-03-29,31292
Italy,Daily hospital occupancy,2020-03-30,31776
Italy,Daily hospital occupancy,2020-03-31,32215
Italy,Daily hospital occupancy,2020-04-01,32438
Italy,Daily hospital occupancy,2020-04-02,32593
Italy,Daily hospital occupancy,2020-04-03,32809
Italy,Daily hospital occupancy,2020-04-04,33004
Italy,Daily hospital occupancy,2020-04-05,32926
Italy,Daily hospital occupancy,2020-04-06,32874
Italy,Daily hospital occupancy,2020-04-07,32510
Italy,Daily hospital occupancy,2020-04-08,32178
Italy,Daily hospital occupancy,2020-04-09,32004
Italy,Daily hospital occupancy,2020-04-10,31739
Italy,Daily hospital occupancy,2020-04-11,31525
Italy,Daily hospital occupancy,2020-04-12,31190
Italy,Daily hospital occupancy,2020-04-13,31283
Italy,Daily hospital occupancy,2020-04-14,31197
Italy,Daily hospital occupancy,2020-04-15,30722
Italy,Daily hospital occupancy,2020-04-16,29829
Italy,Daily hospital occupancy,2020-04-17,28598
Italy,Daily hospital occupancy,2020-04-18,27740
Italy,Daily hospital occupancy,2020-04-19,27668
Italy,Daily hospital occupancy,2020-04-20,27479
Italy,Daily hospital occupancy,2020-04-21,26605
Italy,Daily hospital occupancy,2020-04-22,26189
Italy,Daily hospital occupancy,2020-04-23,25138
Italy,Daily hospital occupancy,2020-04-24,24241
Italy,Daily hospital occupancy,2020-04-25,23635
Italy,Daily hospital occupancy,2020-04-26,23381
Italy,Daily hospital occupancy,2020-04-27,22309
Italy,Daily hospital occupancy,2020-04-28,21586
Italy,Daily hospital occupancy,2020-04-29,21005
Italy,Daily hospital occupancy,2020-04-30,19843
Italy,Daily hospital occupancy,2020-05-01,19147
Italy,Daily hospital occupancy,2020-05-02,18896
Italy,Daily hospital occupancy,2020-05-03,18743
Italy,Daily hospital occupancy,2020-05-04,18302
Italy,Daily hospital occupancy,2020-05-05,17697
Italy,Daily hospital occupancy,2020-05-06,17102
Italy,Daily hospital occupancy,2020-05-07,16485
Italy,Daily hospital occupancy,2020-05-08,15804
Italy,Daily hospital occupancy,2020-05-09,14868
Italy,Daily hospital occupancy,2020-05-10,14645
Italy,Daily hospital occupancy,2020-05-11,14538
Italy,Daily hospital occupancy,2020-05-12,13817
Italy,Daily hospital occupancy,2020-05-13,13065
Italy,Daily hospital occupancy,2020-05-14,12308
Italy,Daily hospital occupancy,2020-05-15,11600
Italy,Daily hospital occupancy,2020-05-16,11175
Italy,Daily hospital occupancy,2020-05-17,11073
Italy,Daily hospital occupancy,2020-05-18,10956
Italy,Daily hospital occupancy,2020-05-19,10707
Italy,Daily hospital occupancy,2020-05-20,10300
Italy,Daily hospital occupancy,2020-05-21,9909
Italy,Daily hospital occupancy,2020-05-22,9552
Italy,Daily hospital occupancy,2020-05-23,9267
Italy,Daily hospital occupancy,2020-05-24,9166
Italy,Daily hospital occupancy,2020-05-25,8726
Italy,Daily hospital occupancy,2020-05-26,8438
Italy,Daily hospital occupancy,2020-05-27,8234
Italy,Daily hospital occupancy,2020-05-28,7868
Italy,Daily hospital occupancy,2020-05-29,7569
Italy,Daily hospital occupancy,2020-05-30,7130
Italy,Daily hospital occupancy,2020-05-31,6822
Italy,Daily hospital occupancy,2020-06-01,6523
Italy,Daily hospital occupancy,2020-06-02,6324
Italy,Daily hospital occupancy,2020-06-03,6095
Italy,Daily hospital occupancy,2020-06-04,5841
Italy,Daily hospital occupancy,2020-06-05,5617
Italy,Daily hospital occupancy,2020-06-06,5295
Italy,Daily hospital occupancy,2020-06-07,5151
Italy,Daily hospital occupancy,2020-06-08,5012
Italy,Daily hospital occupancy,2020-06-09,4844
Italy,Daily hospital occupancy,2020-06-10,4569
Italy,Daily hospital occupancy,2020-06-11,4367
Italy,Daily hospital occupancy,2020-06-12,4120
Italy,Daily hospital occupancy,2020-06-13,3967
Italy,Daily hospital occupancy,2020-06-14,3803
Italy,Daily hospital occupancy,2020-06-15,3696
Italy,Daily hospital occupancy,2020-06-16,3478
Italy,Daily hospital occupancy,2020-06-17,3276
Italy,Daily hospital occupancy,2020-06-18,3035
Italy,Daily hospital occupancy,2020-06-19,2793
Italy,Daily hospital occupancy,2020-06-20,2626
Italy,Daily hospital occupancy,2020-06-21,2462
Italy,Daily hospital occupancy,2020-06-22,2165
Italy,Daily hospital occupancy,2020-06-23,1968
Italy,Daily hospital occupancy,2020-06-24,1717
Italy,Daily hospital occupancy,2020-06-25,1618
Italy,Daily hospital occupancy,2020-06-26,1461
Italy,Daily hospital occupancy,2020-06-27,1357
Italy,Daily hospital occupancy,2020-06-28,1258
Italy,Daily hospital occupancy,2020-06-29,1216
Italy,Daily hospital occupancy,2020-06-30,1183
Italy,Daily hospital occupancy,2020-07-01,1112
Italy,Daily hospital occupancy,2020-07-02,1045
Italy,Daily hospital occupancy,2020-07-03,1035
Italy,Daily hospital occupancy,2020-07-04,1011
Italy,Daily hospital occupancy,2020-07-05,1019
Italy,Daily hospital occupancy,2020-07-06,1018
Italy,Daily hospital occupancy,2020-07-07,1010
Italy,Daily hospital occupancy,2020-07-08,970
Italy,Daily hospital occupancy,2020-07-09,940
Italy,Daily hospital occupancy,2020-07-10,909
Italy,Daily hospital occupancy,2020-07-11,893
Italy,Daily hospital occupancy,2020-07-12,844
Italy,Daily hospital occupancy,2020-07-13,833
Italy,Daily hospital occupancy,2020-07-14,837
Italy,Daily hospital occupancy,2020-07-15,854
Italy,Daily hospital occupancy,2020-07-16,803
Italy,Daily hospital occupancy,2020-07-17,821
Italy,Daily hospital occupancy,2020-07-18,807
Italy,Daily hospital occupancy,2020-07-19,792
Italy,Daily hospital occupancy,2020-07-20,792
Italy,Daily hospital occupancy,2020-07-21,781
Italy,Daily hospital occupancy,2020-07-22,772
Italy,Daily hospital occupancy,2020-07-23,762
Italy,Daily hospital occupancy,2020-07-24,759
Italy,Daily hospital occupancy,2020-07-25,772
Italy,Daily hospital occupancy,2020-07-26,779
Italy,Daily hospital occupancy,2020-07-27,785
Italy,Daily hospital occupancy,2020-07-28,789
Italy,Daily hospital occupancy,2020-07-29,769
Italy,Daily hospital occupancy,2020-07-30,795
Italy,Daily hospital occupancy,2020-07-31,757
Italy,Daily hospital occupancy,2020-08-01,748
Italy,Daily hospital occupancy,2020-08-02,750
Italy,Daily hospital occupancy,2020-08-03,775
Italy,Daily hospital occupancy,2020-08-04,802
Italy,Daily hospital occupancy,2020-08-05,805
Italy,Daily hospital occupancy,2020-08-06,804
Italy,Daily hospital occupancy,2020-08-07,821
Italy,Daily hospital occupancy,2020-08-08,814
Italy,Daily hospital occupancy,2020-08-09,808
Italy,Daily hospital occupancy,2020-08-10,825
Italy,Daily hospital occupancy,2020-08-11,850
Italy,Daily hospital occupancy,2020-08-12,832
Italy,Daily hospital occupancy,2020-08-13,841
Italy,Daily hospital occupancy,2020-08-14,827
Italy,Daily hospital occupancy,2020-08-15,819
Italy,Daily hospital occupancy,2020-08-16,843
Italy,Daily hospital occupancy,2020-08-17,868
Italy,Daily hospital occupancy,2020-08-18,901
Italy,Daily hospital occupancy,2020-08-19,932
Italy,Daily hospital occupancy,2020-08-20,951
Italy,Daily hospital occupancy,2020-08-21,988
Italy,Daily hospital occupancy,2020-08-22,988
Italy,Daily hospital occupancy,2020-08-23,1040
Italy,Daily hospital occupancy,2020-08-24,1110
Italy,Daily hospital occupancy,2020-08-25,1124
Italy,Daily hospital occupancy,2020-08-26,1124
Italy,Daily hospital occupancy,2020-08-27,1198
Italy,Daily hospital occupancy,2020-08-28,1252
Italy,Daily hospital occupancy,2020-08-29,1247
Italy,Daily hospital occupancy,2020-08-30,1337
Italy,Daily hospital occupancy,2020-08-31,1382
Italy,Daily hospital occupancy,2020-09-01,1487
Italy,Daily hospital occupancy,2020-09-02,1546
Italy,Daily hospital occupancy,2020-09-03,1625
Italy,Daily hospital occupancy,2020-09-04,1728
Italy,Daily hospital occupancy,2020-09-05,1741
Italy,Daily hospital occupancy,2020-09-06,1816
Italy,Daily hospital occupancy,2020-09-07,1861
Italy,Daily hospital occupancy,2020-09-08,1903
Italy,Daily hospital occupancy,2020-09-09,1928
Italy,Daily hospital occupancy,2020-09-10,2000
Italy,Daily hospital occupancy,2020-09-11,2024
Italy,Daily hospital occupancy,2020-09-12,2133
Italy,Daily hospital occupancy,2020-09-13,2229
Italy,Daily hospital occupancy,2020-09-14,2319
Italy,Daily hospital occupancy,2020-09-15,2423
Italy,Daily hospital occupancy,2020-09-16,2492
Italy,Daily hospital occupancy,2020-09-17,2560
Italy,Daily hospital occupancy,2020-09-18,2595
Italy,Daily hospital occupancy,2020-09-19,2595
Italy,Daily hospital occupancy,2020-09-20,2587
Italy,Daily hospital occupancy,2020-09-21,2707
Italy,Daily hospital occupancy,2020-09-22,2843
Italy,Daily hospital occupancy,2020-09-23,2902
Italy,Daily hospital occupancy,2020-09-24,2977
Italy,Daily hospital occupancy,2020-09-25,2981
Italy,Daily hospital occupancy,2020-09-26,2993
Italy,Daily hospital occupancy,2020-09-27,3100
Italy,Daily hospital occupancy,2020-09-28,3241
Italy,Daily hospital occupancy,2020-09-29,3319
Italy,Daily hospital occupancy,2020-09-30,3327
Italy,Daily hospital occupancy,2020-10-01,3388
Italy,Daily hospital occupancy,2020-10-02,3436
Italy,Daily hospital occupancy,2020-10-03,3502
Italy,Daily hospital occupancy,2020-10-04,3590
Italy,Daily hospital occupancy,2020-10-05,3810
Italy,Daily hospital occupancy,2020-10-06,3944
Italy,Daily hospital occupancy,2020-10-07,4119
Italy,Daily hospital occupancy,2020-10-08,4283
Italy,Daily hospital occupancy,2020-10-09,4473
Italy,Daily hospital occupancy,2020-10-10,4726
Italy,Daily hospital occupancy,2020-10-11,4939
Italy,Daily hospital occupancy,2020-10-12,5273
Italy,Daily hospital occupancy,2020-10-13,5590
Italy,Daily hospital occupancy,2020-10-14,6009
Italy,Daily hospital occupancy,2020-10-15,6382
Italy,Daily hospital occupancy,2020-10-16,6816
Italy,Daily hospital occupancy,2020-10-17,7322
Italy,Daily hospital occupancy,2020-10-18,7881
Italy,Daily hospital occupancy,2020-10-19,8473
Italy,Daily hospital occupancy,2020-10-20,9324
Italy,Daily hospital occupancy,2020-10-21,9983
Italy,Daily hospital occupancy,2020-10-22,10686
Italy,Daily hospital occupancy,2020-10-23,11598
Italy,Daily hospital occupancy,2020-10-24,12415
Italy,Daily hospital occupancy,2020-10-25,13214
Italy,Daily hospital occupancy,2020-10-26,14281
Italy,Daily hospital occupancy,2020-10-27,15366
Italy,Daily hospital occupancy,2020-10-28,16517
Italy,Daily hospital occupancy,2020-10-29,17615
Italy,Daily hospital occupancy,2020-10-30,18740
Italy,Daily hospital occupancy,2020-10-31,19809
Italy,Daily hospital occupancy,2020-11-01,20841
Italy,Daily hospital occupancy,2020-11-02,21862
Italy,Daily hospital occupancy,2020-11-03,23339
Italy,Daily hospital occupancy,2020-11-04,24408
Italy,Daily hospital occupancy,2020-11-05,25647
Italy,Daily hospital occupancy,2020-11-06,26520
Italy,Daily hospital occupancy,2020-11-07,27743
Italy,Daily hospital occupancy,2020-11-08,29189
Italy,Daily hospital occupancy,2020-11-09,30485
Italy,Daily hospital occupancy,2020-11-10,31604
Italy,Daily hospital occupancy,2020-11-11,32525
Italy,Daily hospital occupancy,2020-11-12,33043
Italy,Daily hospital occupancy,2020-11-13,34144
Italy,Daily hospital occupancy,2020-11-14,34704
Italy,Daily hospital occupancy,2020-11-15,35469
Italy,Daily hospital occupancy,2020-11-16,36028
Italy,Daily hospital occupancy,2020-11-17,36686
Italy,Daily hospital occupancy,2020-11-18,37174
Italy,Daily hospital occupancy,2020-11-19,37322
Italy,Daily hospital occupancy,2020-11-20,37705
Italy,Daily hospital occupancy,2020-11-21,37821
Italy,Daily hospital occupancy,2020-11-22,38080
Italy,Daily hospital occupancy,2020-11-23,38507
Italy,Daily hospital occupancy,2020-11-24,38393
Italy,Daily hospital occupancy,2020-11-25,38161
Italy,Daily hospital occupancy,2020-11-26,37884
Italy,Daily hospital occupancy,2020-11-27,37466
Italy,Daily hospital occupancy,2020-11-28,37061
Italy,Daily hospital occupancy,2020-11-29,36632
Italy,Daily hospital occupancy,2020-11-30,36931
Italy,Daily hospital occupancy,2020-12-01,36474
Italy,Daily hospital occupancy,2020-12-02,36070
Italy,Daily hospital occupancy,2020-12-03,35369
Italy,Daily hospital occupancy,2020-12-04,34767
Italy,Daily hospital occupancy,2020-12-05,33675
Italy,Daily hospital occupancy,2020-12-06,33845
Italy,Daily hospital occupancy,2020-12-07,33906
Italy,Daily hospital occupancy,2020-12-08,33426
Italy,Daily hospital occupancy,2020-12-09,32973
Italy,Daily hospital occupancy,2020-12-10,32379
Italy,Daily hospital occupancy,2020-12-11,31827
Italy,Daily hospital occupancy,2020-12-12,31265
Italy,Daily hospital occupancy,2020-12-13,30893
Italy,Daily hospital occupancy,2020-12-14,30860
Italy,Daily hospital occupancy,2020-12-15,30345
Italy,Daily hospital occupancy,2020-12-16,29823
Italy,Daily hospital occupancy,2020-12-17,29282
Italy,Daily hospital occupancy,2020-12-18,28588
Italy,Daily hospital occupancy,2020-12-19,28148
Italy,Daily hospital occupancy,2020-12-20,27901
Italy,Daily hospital occupancy,2020-12-21,27876
Italy,Daily hospital occupancy,2020-12-22,27635
Italy,Daily hospital occupancy,2020-12-23,27170
Italy,Daily hospital occupancy,2020-12-24,26659
Italy,Daily hospital occupancy,2020-12-25,25986
Italy,Daily hospital occupancy,2020-12-26,25892
Italy,Daily hospital occupancy,2020-12-27,26151
Italy,Daily hospital occupancy,2020-12-28,26497
Italy,Daily hospital occupancy,2020-12-29,26211
Italy,Daily hospital occupancy,2020-12-30,26094
Italy,Daily hospital occupancy,2020-12-31,25706
Italy,Daily hospital occupancy,2021-01-01,25375
Italy,Daily hospital occupancy,2021-01-02,25517
Italy,Daily hospital occupancy,2021-01-03,25658
Italy,Daily hospital occupancy,2021-01-04,25896
Italy,Daily hospital occupancy,2021-01-05,25964
Italy,Daily hospital occupancy,2021-01-06,25745
Italy,Daily hospital occupancy,2021-01-07,25878
Italy,Daily hospital occupancy,2021-01-08,25900
Italy,Daily hospital occupancy,2021-01-09,25853
Italy,Daily hospital occupancy,2021-01-10,26042
Italy,Daily hospital occupancy,2021-01-11,26245
Italy,Daily hospital occupancy,2021-01-12,26348
Italy,Daily hospital occupancy,2021-01-13,26104
Italy,Daily hospital occupancy,2021-01-14,25667
Italy,Daily hospital occupancy,2021-01-15,25363
Italy,Daily hospital occupancy,2021-01-16,25304
Italy,Daily hospital occupancy,2021-01-17,25260
Italy,Daily hospital occupancy,2021-01-18,25428
Italy,Daily hospital occupancy,2021-01-19,25186
Italy,Daily hospital occupancy,2021-01-20,24930
Italy,Daily hospital occupancy,2021-01-21,24463
Italy,Daily hospital occupancy,2021-01-22,24081
Italy,Daily hospital occupancy,2021-01-23,23789
Italy,Daily hospital occupancy,2021-01-24,23709
Italy,Daily hospital occupancy,2021-01-25,23845
Italy,Daily hospital occupancy,2021-01-26,23727
Italy,Daily hospital occupancy,2021-01-27,23513
Italy,Daily hospital occupancy,2021-01-28,23066
Italy,Daily hospital occupancy,2021-01-29,22667
Italy,Daily hospital occupancy,2021-01-30,22316
Italy,Daily hospital occupancy,2021-01-31,22311
Italy,Daily hospital occupancy,2021-02-01,22512
Italy,Daily hospital occupancy,2021-02-02,22531
Italy,Daily hospital occupancy,2021-02-03,22216
Italy,Daily hospital occupancy,2021-02-04,21894
Italy,Daily hospital occupancy,2021-02-05,21717
Italy,Daily hospital occupancy,2021-02-06,21518
Italy,Daily hospital occupancy,2021-02-07,21373
Italy,Daily hospital occupancy,2021-02-08,21670
Italy,Daily hospital occupancy,2021-02-09,21655
Italy,Daily hospital occupancy,2021-02-10,21408
Italy,Daily hospital occupancy,2021-02-11,21068
Italy,Daily hospital occupancy,2021-02-12,20831
Italy,Daily hospital occupancy,2021-02-13,20562
Italy,Daily hospital occupancy,2021-02-14,20534
Italy,Daily hospital occupancy,2021-02-15,20604
Italy,Daily hospital occupancy,2021-02-16,20537
Italy,Daily hospital occupancy,2021-02-17,20317
Italy,Daily hospital occupancy,2021-02-18,20008
Italy,Daily hospital occupancy,2021-02-19,19890
Italy,Daily hospital occupancy,2021-02-20,19788
Italy,Daily hospital occupancy,2021-02-21,19898
Italy,Daily hospital occupancy,2021-02-22,20273
Italy,Daily hospital occupancy,2021-02-23,20441
Italy,Daily hospital occupancy,2021-02-24,20374
Italy,Daily hospital occupancy,2021-02-25,20425
Italy,Daily hospital occupancy,2021-02-26,20486
Italy,Daily hospital occupancy,2021-02-27,20588
Italy,Daily hospital occupancy,2021-02-28,20869
Italy,Daily ICU occupancy,2020-02-24,26
Italy,Daily ICU occupancy,2020-02-25,35
Italy,Daily ICU occupancy,2020-02-26,36
Italy,Daily ICU occupancy,2020-02-27,56
Italy,Daily ICU occupancy,2020-02-28,64
Italy,Daily ICU occupancy,2020-02-29,105
Italy,Daily ICU occupancy,2020-03-01,140
Italy,Daily ICU occupancy,2020-03-02,166
Italy,Daily ICU occupancy,2020-03-03,229
Italy,Daily ICU occupancy,2020-03-04,295
Italy,Daily ICU occupancy,2020-03-05,351
Italy,Daily ICU occupancy,2020-03-06,462
Italy,Daily ICU occupancy,2020-03-07,567
Italy,Daily ICU occupancy,2020-03-08,650
Italy,Daily ICU occupancy,2020-03-09,733
Italy,Daily ICU occupancy,2020-03-10,877
Italy,Daily ICU occupancy,2020-03-11,1028
Italy,Daily ICU occupancy,2020-03-12,1153
Italy,Daily ICU occupancy,2020-03-13,1328
Italy,Daily ICU occupancy,2020-03-14,1518
Italy,Daily ICU occupancy,2020-03-15,1672
Italy,Daily ICU occupancy,2020-03-16,1851
Italy,Daily ICU occupancy,2020-03-17,2060
Italy,Daily ICU occupancy,2020-03-18,2257
Italy,Daily ICU occupancy,2020-03-19,2498
Italy,Daily ICU occupancy,2020-03-20,2655
Italy,Daily ICU occupancy,2020-03-21,2857
Italy,Daily ICU occupancy,2020-03-22,3009
Italy,Daily ICU occupancy,2020-03-23,3204
Italy,Daily ICU occupancy,2020-03-24,3396
Italy,Daily ICU occupancy,2020-03-25,3489
Italy,Daily ICU occupancy,2020-03-26,3612
Italy,Daily ICU occupancy,2020-03-27,3732
Italy,Daily ICU occupancy,2020-03-28,3856
Italy,Daily ICU occupancy,2020-03-29,3906
Italy,Daily ICU occupancy,2020-03-30,3981
Italy,Daily ICU occupancy,2020-03-31,4023
Italy,Daily ICU occupancy,2020-04-01,4035
Italy,Daily ICU occupancy,2020-04-02,4053
Italy,Daily ICU occupancy,2020-04-03,4068
Italy,Daily ICU occupancy,2020-04-04,3994
Italy,Daily ICU occupancy,2020-04-05,3977
Italy,Daily ICU occupancy,2020-04-06,3898
Italy,Daily ICU occupancy,2020-04-07,3792
Italy,Daily ICU occupancy,2020-04-08,3693
Italy,Daily ICU occupancy,2020-04-09,3605
Italy,Daily ICU occupancy,2020-04-10,3497
Italy,Daily ICU occupancy,2020-04-11,3381
Italy,Daily ICU occupancy,2020-04-12,3343
Italy,Daily ICU occupancy,2020-04-13,3260
Italy,Daily ICU occupancy,2020-04-14,3186
Italy,Daily ICU occupancy,2020-04-15,3079
Italy,Daily ICU occupancy,2020-04-16,2936
Italy,Daily ICU occupancy,2020-04-17,2812
Italy,Daily ICU occupancy,2020-04-18,2733
Italy,Daily ICU occupancy,2020-04-19,2635
Italy,Daily ICU occupancy,2020-04-20,2573
Italy,Daily ICU occupancy,2020-04-21,2471
Italy,Daily ICU occupancy,2020-04-22,2384
Italy,Daily ICU occupancy,2020-04-23,2267
Italy,Daily ICU occupancy,2020-04-24,2173
Italy,Daily ICU occupancy,2020-04-25,2102
Italy,Daily ICU occupancy,2020-04-26,2009
Italy,Daily ICU occupancy,2020-04-27,1956
Italy,Daily ICU occupancy,2020-04-28,1863
Italy,Daily ICU occupancy,2020-04-29,1795
Italy,Daily ICU occupancy,2020-04-30,1694
Italy,Daily ICU occupancy,2020-05-01,1578
Italy,Daily ICU occupancy,2020-05-02,1539
Italy,Daily ICU occupancy,2020-05-03,1501
Italy,Daily ICU occupancy,2020-05-04,1479
Italy,Daily ICU occupancy,2020-05-05,1427
Italy,Daily ICU occupancy,2020-05-06,1333
Italy,Daily ICU occupancy,2020-05-07,1311
Italy,Daily ICU occupancy,2020-05-08,1168
Italy,Daily ICU occupancy,2020-05-09,1034
Italy,Daily ICU occupancy,2020-05-10,1027
Italy,Daily ICU occupancy,2020-05-11,999
Italy,Daily ICU occupancy,2020-05-12,952
Italy,Daily ICU occupancy,2020-05-13,893
Italy,Daily ICU occupancy,2020-05-14,855
Italy,Daily ICU occupancy,2020-05-15,808
Italy,Daily ICU occupancy,2020-05-16,775
Italy,Daily ICU occupancy,2020-05-17,762
Italy,Daily ICU occupancy,2020-05-18,749
Italy,Daily ICU occupancy,2020-05-19,716
Italy,Daily ICU occupancy,2020-05-20,676
Italy,Daily ICU occupancy,2020-05-21,640
Italy,Daily ICU occupancy,2020-05-22,595
Italy,Daily ICU occupancy,2020-05-23,572
Italy,Daily ICU occupancy,2020-05-24,553
Italy,Daily ICU occupancy,2020-05-25,541
Italy,Daily ICU occupancy,2020-05-26,521
Italy,Daily ICU occupancy,2020-05-27,505
Italy,Daily ICU occupancy,2020-05-28,489
Italy,Daily ICU occupancy,2020-05-29,475
Italy,Daily ICU occupancy,2020-05-30,450
Italy,Daily ICU occupancy,2020-05-31,435
Italy,Daily ICU occupancy,2020-06-01,424
Italy,Daily ICU occupancy,2020-06-02,408
Italy,Daily ICU occupancy,2020-06-03,353
Italy,Daily ICU occupancy,2020-06-04,338
Italy,Daily ICU occupancy,2020-06-05,316
Italy,Daily ICU occupancy,2020-06-06,293
Italy,Daily ICU occupancy,2020-06-07,287
Italy,Daily ICU occupancy,2020-06-08,283
Italy,Daily ICU occupancy,2020-06-09,263
Italy,Daily ICU occupancy,2020-06-10,249
Italy,Daily ICU occupancy,2020-06-11,236
Italy,Daily ICU occupancy,2020-06-12,227
Italy,Daily ICU occupancy,2020-06-13,220
Italy,Daily ICU occupancy,2020-06-14,209
Italy,Daily ICU occupancy,2020-06-15,207
Italy,Daily ICU occupancy,2020-06-16,177
Italy,Daily ICU occupancy,2020-06-17,163
Italy,Daily ICU occupancy,2020-06-18,168
Italy,Daily ICU occupancy,2020-06-19,161
Italy,Daily ICU occupancy,2020-06-20,152
Italy,Daily ICU occupancy,2020-06-21,148
Italy,Daily ICU occupancy,2020-06-22,127
Italy,Daily ICU occupancy,2020-06-23,115
Italy,Daily ICU occupancy,2020-06-24,107
Italy,Daily ICU occupancy,2020-06-25,103
Italy,Daily ICU occupancy,2020-06-26,105
Italy,Daily ICU occupancy,2020-06-27,97
Italy,Daily ICU occupancy,2020-06-28,98
Italy,Daily ICU occupancy,2020-06-29,96
Italy,Daily ICU occupancy,2020-06-30,93
Italy,Daily ICU occupancy,2020-07-01,87
Italy,Daily ICU occupancy,2020-07-02,82
Italy,Daily ICU occupancy,2020-07-03,79
Italy,Daily ICU occupancy,2020-07-04,71
Italy,Daily ICU occupancy,2020-07-05,74
Italy,Daily ICU occupancy,2020-07-06,72
Italy,Daily ICU occupancy,2020-07-07,70
Italy,Daily ICU occupancy,2020-07-08,71
Italy,Daily ICU occupancy,2020-07-09,69
Italy,Daily ICU occupancy,2020-07-10,65
Italy,Daily ICU occupancy,2020-07-11,67
Italy,Daily ICU occupancy,2020-07-12,68
Italy,Daily ICU occupancy,2020-07-13,65
Italy,Daily ICU occupancy,2020-07-14,60
Italy,Daily ICU occupancy,2020-07-15,57
Italy,Daily ICU occupancy,2020-07-16,53
Italy,Daily ICU occupancy,2020-07-17,50
Italy,Daily ICU occupancy,2020-07-18,50
Italy,Daily ICU occupancy,2020-07-19,49
Italy,Daily ICU occupancy,2020-07-20,47
Italy,Daily ICU occupancy,2020-07-21,49
Italy,Daily ICU occupancy,2020-07-22,48
Italy,Daily ICU occupancy,2020-07-23,49
Italy,Daily ICU occupancy,2020-07-24,46
Italy,Daily ICU occupancy,2020-07-25,41
Italy,Daily ICU occupancy,2020-07-26,44
Italy,Daily ICU occupancy,2020-07-27,45
Italy,Daily ICU occupancy,2020-07-28,40
Italy,Daily ICU occupancy,2020-07-29,38
Italy,Daily ICU occupancy,2020-07-30,47
Italy,Daily ICU occupancy,2020-07-31,41
Italy,Daily ICU occupancy,2020-08-01,43
Italy,Daily ICU occupancy,2020-08-02,42
Italy,Daily ICU occupancy,2020-08-03,41
Italy,Daily ICU occupancy,2020-08-04,41
Italy,Daily ICU occupancy,2020-08-05,41
Italy,Daily ICU occupancy,2020-08-06,42
Italy,Daily ICU occupancy,2020-08-07,42
Italy,Daily ICU occupancy,2020-08-08,43
Italy,Daily ICU occupancy,2020-08-09,45
Italy,Daily ICU occupancy,2020-08-10,46
Italy,Daily ICU occupancy,2020-08-11,49
Italy,Daily ICU occupancy,2020-08-12,53
Italy,Daily ICU occupancy,2020-08-13,55
Italy,Daily ICU occupancy,2020-08-14,56
Italy,Daily ICU occupancy,2020-08-15,55
Italy,Daily ICU occupancy,2020-08-16,56
Italy,Daily ICU occupancy,2020-08-17,58
Italy,Daily ICU occupancy,2020-08-18,58
Italy,Daily ICU occupancy,2020-08-19,66
Italy,Daily ICU occupancy,2020-08-20,68
Italy,Daily ICU occupancy,2020-08-21,69
Italy,Daily ICU occupancy,2020-08-22,64
Italy,Daily ICU occupancy,2020-08-23,69
Italy,Daily ICU occupancy,2020-08-24,65
Italy,Daily ICU occupancy,2020-08-25,66
Italy,Daily ICU occupancy,2020-08-26,69
Italy,Daily ICU occupancy,2020-08-27,67
Italy,Daily ICU occupancy,2020-08-28,74
Italy,Daily ICU occupancy,2020-08-29,79
Italy,Daily ICU occupancy,2020-08-30,86
Italy,Daily ICU occupancy,2020-08-31,94
Italy,Daily ICU occupancy,2020-09-01,107
Italy,Daily ICU occupancy,2020-09-02,109
Italy,Daily ICU occupancy,2020-09-03,120
Italy,Daily ICU occupancy,2020-09-04,121
Italy,Daily ICU occupancy,2020-09-05,121
Italy,Daily ICU occupancy,2020-09-06,133
Italy,Daily ICU occupancy,2020-09-07,142
Italy,Daily ICU occupancy,2020-09-08,143
